173,294,121,190
172,294,121,190
171,296,121,190
170,297,121,190
169,296,121,190
170,296,121,190
170,296,121,190
169,296,121,190
169,296,121,190
169,295,121,190
169,294,121,190
171,295,121,190
170,295,121,190
170,295,121,190
171,296,121,190
172,294,121,190
172,293,121,190
174,292,121,190
175,291,121,190
177,289,121,190
181,288,121,190
182,288,121,190
181,289,121,190
182,290,121,190
181,290,121,190
182,290,121,190
180,290,121,190
180,292,121,190
180,291,121,190
180,292,121,190
181,292,121,190
181,292,121,190
181,292,121,190
181,293,121,190
184,292,121,190
184,294,121,190
189,295,121,190
193,298,121,190
197,299,121,190
205,298,121,190
643,187,121,190
177,300,121,190
175,304,121,190
177,310,121,190
180,315,121,190
675,190,121,190
687,188,121,190
283,290,121,190
292,289,121,190
300,289,121,190
314,287,121,190
334,282,121,190
344,282,121,190
352,282,121,190
360,278,121,190
374,277,121,190
379,272,121,190
384,271,121,190
393,272,121,190
940,43,121,190
938,47,121,190
198,362,121,190
197,366,121,190
194,369,121,190
460,276,121,190
910,72,121,190
870,114,121,190
904,79,121,190
899,83,121,190
901,79,121,190
969,4,121,190
961,9,121,190
952,15,121,190
943,20,121,190
834,135,121,190
832,133,121,190
914,34,121,190
903,39,121,190
891,44,121,190
866,49,121,190
869,56,121,190
178,0,121,190
192,0,121,190
189,1,121,190
154,1,121,190
149,1,121,190
138,8,121,190
135,13,121,190
127,19,121,190
119,25,121,190
119,25,121,190
110,31,121,190
101,38,121,190
93,44,121,190
87,50,121,190
81,56,121,190
75,61,121,190
67,65,121,190
60,68,121,190
54,74,121,190
173,294,121,190
172,294,121,190
171,296,121,190
170,297,121,190
169,296,121,190
170,296,121,190
170,296,121,190
169,296,121,190
169,296,121,190
169,295,121,190
169,294,121,190
171,295,121,190
170,295,121,190
170,295,121,190
171,296,121,190
172,294,121,190
172,293,121,190
174,292,121,190
175,291,121,190
177,289,121,190
181,288,121,190
182,288,121,190
181,289,121,190
182,290,121,190
181,290,121,190
182,290,121,190
180,290,121,190
180,292,121,190
180,291,121,190
180,292,121,190
181,292,121,190
181,292,121,190
181,292,121,190
181,293,121,190
184,292,121,190
184,294,121,190
189,295,121,190
193,298,121,190
197,299,121,190
205,298,121,190
643,187,121,190
177,300,121,190
175,304,121,190
177,310,121,190
180,315,121,190
675,190,121,190
687,188,121,190
283,290,121,190
292,289,121,190
300,289,121,190
314,287,121,190
334,282,121,190
344,282,121,190
352,282,121,190
360,278,121,190
374,277,121,190
379,272,121,190
384,271,121,190
393,272,121,190
940,43,121,190
938,47,121,190
198,362,121,190
197,366,121,190
194,369,121,190
460,276,121,190
910,72,121,190
870,114,121,190
904,79,121,190
899,83,121,190
901,79,121,190
969,4,121,190
961,9,121,190
952,15,121,190
943,20,121,190
834,135,121,190
832,133,121,190
914,34,121,190
903,39,121,190
891,44,121,190
866,49,121,190
869,56,121,190
178,0,121,190
192,0,121,190
189,1,121,190
154,1,121,190
149,1,121,190
138,8,121,190
135,13,121,190
127,19,121,190
119,25,121,190
119,25,121,190
110,31,121,190
101,38,121,190
93,44,121,190
87,50,121,190
81,56,121,190
75,61,121,190
67,65,121,190
60,68,121,190
54,74,121,190
173,294,121,190
172,294,121,190
171,296,121,190
170,297,121,190
169,296,121,190
170,296,121,190
170,296,121,190
169,296,121,190
169,296,121,190
169,295,121,190
169,294,121,190
171,295,121,190
170,295,121,190
170,295,121,190
171,296,121,190
172,294,121,190
172,293,121,190
174,292,121,190
175,291,121,190
177,289,121,190
181,288,121,190
182,288,121,190
181,289,121,190
182,290,121,190
181,290,121,190
182,290,121,190
180,290,121,190
180,292,121,190
180,291,121,190
180,292,121,190
181,292,121,190
181,292,121,190
181,292,121,190
181,293,121,190
184,292,121,190
184,294,121,190
189,295,121,190
193,298,121,190
197,299,121,190
205,298,121,190
643,187,121,190
177,300,121,190
175,304,121,190
177,310,121,190
180,315,121,190
675,190,121,190
687,188,121,190
283,290,121,190
292,289,121,190
300,289,121,190
314,287,121,190
334,282,121,190
344,282,121,190
352,282,121,190
360,278,121,190
374,277,121,190
379,272,121,190
384,271,121,190
393,272,121,190
940,43,121,190
938,47,121,190
198,362,121,190
197,366,121,190
194,369,121,190
460,276,121,190
910,72,121,190
870,114,121,190
904,79,121,190
899,83,121,190
901,79,121,190
969,4,121,190
961,9,121,190
952,15,121,190
943,20,121,190
834,135,121,190
832,133,121,190
914,34,121,190
903,39,121,190
891,44,121,190
866,49,121,190
869,56,121,190
178,0,121,190
192,0,121,190
189,1,121,190
154,1,121,190
149,1,121,190
138,8,121,190
135,13,121,190
127,19,121,190
119,25,121,190
119,25,121,190
110,31,121,190
101,38,121,190
93,44,121,190
87,50,121,190
81,56,121,190
75,61,121,190
67,65,121,190
60,68,121,190
54,74,121,190
