747,243,81,204
739,240,81,204
732,238,81,204
725,238,81,204
725,238,81,204
720,239,81,204
714,242,81,204
709,244,81,204
704,245,81,204
699,245,81,204
699,245,81,204
696,243,81,204
694,240,81,204
695,237,81,204
697,235,81,204
701,234,81,204
701,234,81,204
705,235,81,204
710,238,81,204
713,239,81,204
719,241,81,204
675,231,81,204
675,231,81,204
681,231,81,204
685,231,81,204
688,231,81,204
691,233,81,204
692,233,81,204
692,233,81,204
691,232,81,204
691,231,81,204
688,226,81,204
686,221,81,204
680,217,81,204
680,217,81,204
793,226,81,204
786,220,81,204
783,221,81,204
782,222,81,204
783,224,81,204
783,224,81,204
771,227,81,204
768,229,81,204
761,227,81,204
756,227,81,204
749,227,81,204
749,227,81,204
744,227,81,204
741,227,81,204
735,229,81,204
728,231,81,204
722,231,81,204
722,231,81,204
714,233,81,204
706,233,81,204
424,196,81,204
414,198,81,204
409,197,81,204
409,197,81,204
405,197,81,204
399,200,81,204
393,201,81,204
389,187,81,204
383,184,81,204
383,184,81,204
377,183,81,204
370,183,81,204
365,183,81,204
462,218,81,204
458,214,81,204
458,214,81,204
456,217,81,204
457,228,81,204
453,231,81,204
448,231,81,204
444,233,81,204
444,233,81,204
440,234,81,204
434,233,81,204
428,232,81,204
420,230,81,204
412,230,81,204
412,230,81,204
402,228,81,204
394,225,81,204
389,222,81,204
383,220,81,204
376,220,81,204
376,220,81,204
371,219,81,204
367,217,81,204
362,214,81,204
357,212,81,204
350,211,81,204
351,211,81,204
345,213,81,204
342,218,81,204
339,222,81,204
339,224,81,204
340,222,81,204
