465,3,269,513
465,3,269,513
465,5,269,513
465,8,269,513
465,11,269,513
465,15,269,513
465,19,269,513
467,27,269,513
464,27,269,513
466,27,269,513
466,27,269,513
464,27,269,513
463,27,269,513
407,0,269,513
408,1,269,513
408,3,269,513
411,4,269,513
413,6,269,513
414,8,269,513
415,11,269,513
417,18,269,513
419,20,269,513
404,5,269,513
402,4,269,513
403,4,269,513
404,5,269,513
403,4,269,513
401,2,269,513
401,3,269,513
402,2,269,513
403,1,269,513
408,0,269,513
410,0,269,513
411,0,269,513
450,27,269,513
451,27,269,513
452,27,269,513
449,27,269,513
449,27,269,513
450,27,269,513
448,27,269,513
430,0,269,513
431,0,269,513
432,0,269,513
455,27,269,513
455,27,269,513
456,27,269,513
455,27,269,513
455,27,269,513
455,27,269,513
429,0,269,513
428,0,269,513
428,0,269,513
446,27,269,513
444,27,269,513
442,27,269,513
440,27,269,513
438,25,269,513
420,15,269,513
418,14,269,513
422,0,269,513
419,0,269,513
418,0,269,513
416,0,269,513
415,0,269,513
414,0,269,513
414,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
465,3,269,513
465,3,269,513
465,5,269,513
465,8,269,513
465,11,269,513
465,15,269,513
465,19,269,513
467,27,269,513
464,27,269,513
466,27,269,513
466,27,269,513
464,27,269,513
463,27,269,513
407,0,269,513
408,1,269,513
408,3,269,513
411,4,269,513
413,6,269,513
414,8,269,513
415,11,269,513
417,18,269,513
419,20,269,513
404,5,269,513
402,4,269,513
403,4,269,513
404,5,269,513
403,4,269,513
401,2,269,513
401,3,269,513
402,2,269,513
403,1,269,513
408,0,269,513
410,0,269,513
411,0,269,513
450,27,269,513
451,27,269,513
452,27,269,513
449,27,269,513
449,27,269,513
450,27,269,513
448,27,269,513
430,0,269,513
431,0,269,513
432,0,269,513
455,27,269,513
455,27,269,513
456,27,269,513
455,27,269,513
455,27,269,513
455,27,269,513
429,0,269,513
428,0,269,513
428,0,269,513
446,27,269,513
444,27,269,513
442,27,269,513
440,27,269,513
438,25,269,513
420,15,269,513
418,14,269,513
422,0,269,513
419,0,269,513
418,0,269,513
416,0,269,513
415,0,269,513
414,0,269,513
414,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
