747,243,81,204
739,240,81,204
732,238,81,204
725,238,81,204
725,238,81,204
720,239,81,204
714,242,81,204
709,244,81,204
704,245,81,204
699,245,81,204
699,245,81,204
696,243,81,204
694,240,81,204
695,237,81,204
697,235,81,204
702,234,81,204
702,234,81,204
706,235,81,204
710,238,81,204
713,239,81,204
719,241,81,204
676,232,81,204
676,232,81,204
682,232,81,204
686,232,81,204
690,232,81,204
692,233,81,204
693,234,81,204
693,234,81,204
692,233,81,204
691,231,81,204
689,227,81,204
686,221,81,204
681,218,81,204
681,218,81,204
675,214,81,204
785,220,81,204
783,221,81,204
782,223,81,204
782,226,81,204
782,226,81,204
771,228,81,204
768,229,81,204
761,228,81,204
757,227,81,204
749,228,81,204
749,228,81,204
746,227,81,204
741,229,81,204
735,230,81,204
728,231,81,204
722,232,81,204
722,232,81,204
715,233,81,204
706,240,81,204
702,240,81,204
521,225,81,204
516,223,81,204
516,223,81,204
511,224,81,204
505,227,81,204
499,227,81,204
493,225,81,204
488,223,81,204
488,223,81,204
481,221,81,204
474,221,81,204
469,222,81,204
465,222,81,204
463,223,81,204
463,223,81,204
460,225,81,204
457,228,81,204
454,232,81,204
450,234,81,204
446,236,81,204
446,236,81,204
440,234,81,204
435,234,81,204
429,233,81,204
421,231,81,204
413,231,81,204
413,231,81,204
404,230,81,204
395,226,81,204
390,223,81,204
385,223,81,204
378,221,81,204
378,221,81,204
372,219,81,204
368,217,81,204
363,214,81,204
358,212,81,204
351,211,81,204
351,211,81,204
346,213,81,204
343,218,81,204
341,223,81,204
461,219,81,204
478,217,81,204
